txn_id,merchant_id,timestamp,amount,hour_of_day,is_odd_hour,billing_city,shipping_city,location_mismatch,device_type,new_device_flag,velocity_last_hour,amount_deviation_ratio,is_fraud
T14820,M121,2026-08-25T01:38:16.791903,11728.52,1,0,Kolkata,Bengaluru,1,tablet,0,1,0.59,0
T14821,M122,2026-08-27T14:04:51.791912,736.63,14,0,Jaipur,Hyderabad,1,mobile,0,1,1.47,0
T14822,M113,2026-07-26T11:16:00.791921,31903.34,11,0,Jaipur,Jaipur,0,tablet,0,1,1.6,0
T14823,M111,2026-08-30T02:38:19.791929,22230.74,2,0,Mumbai,Bhubaneswar,1,desktop,0,1,1.11,0
T14824,M115,2026-08-21T07:30:35.791938,5993.51,7,0,Delhi,Jaipur,1,tablet,0,1,0.75,0
T14825,M137,2026-09-02T14:31:07.791946,3267.17,14,0,Jaipur,Chennai,1,desktop,0,2,1.09,0
T14826,M128,2026-08-28T13:54:23.791954,15759.3,13,0,Pune,Kolkata,1,tablet,1,1,0.79,0
T14827,M128,2026-07-27T19:36:59.791963,35565.61,19,0,Jaipur,Ahmedabad,1,desktop,0,1,1.78,0
T14828,M137,2026-08-18T19:07:14.791971,25624.3,19,1,Bengaluru,Mumbai,1,desktop,1,1,8.54,1
T14829,M129,2026-08-05T22:47:46.791980,285.39,22,1,Mumbai,Kolkata,1,desktop,0,3,0.57,1
T14830,M112,2026-08-21T19:01:09.791988,1668.44,19,0,Chennai,Chennai,0,mobile,0,1,1.11,0
T14831,M130,2026-07-26T21:49:47.791997,1796.37,21,0,Bhubaneswar,Mumbai,1,mobile,0,1,1.2,0
T14832,M125,2026-08-15T16:42:27.792006,731.67,16,0,Delhi,Kolkata,1,tablet,0,2,1.46,0
T14833,M127,2026-07-26T23:58:57.792014,14101.38,23,0,Kolkata,Kolkata,0,tablet,0,1,0.71,0
T14834,M131,2026-08-25T16:48:36.792022,334.64,16,0,Kolkata,Pune,1,mobile,0,5,0.67,0
T14835,M106,2026-08-25T05:31:27.792030,418.16,5,1,Hyderabad,Mumbai,1,tablet,0,1,0.84,0
T14836,M133,2026-08-02T17:31:26.792038,3467.03,17,0,Mumbai,Mumbai,0,desktop,0,1,1.16,0
T14837,M124,2026-08-26T12:34:24.792048,661.38,12,0,Hyderabad,Mumbai,1,tablet,0,1,1.32,0
T14838,M115,2026-07-27T16:08:25.792056,6590.81,16,0,Chennai,Kolkata,1,tablet,0,1,0.82,0
T14839,M124,2026-07-25T08:00:30.792064,565.85,8,0,Mumbai,Kolkata,1,desktop,0,4,1.13,0
T14840,M133,2026-08-17T19:11:55.792072,3541.33,19,0,Jaipur,Delhi,1,mobile,0,1,1.18,0
T14841,M132,2026-08-24T01:34:28.792080,421.01,1,0,Bhubaneswar,Jaipur,1,tablet,0,1,0.84,0
T14842,M103,2026-08-27T15:57:43.792088,388.26,15,0,Kolkata,Pune,1,tablet,0,1,0.78,0
T14843,M137,2026-07-24T00:36:09.792096,3988.63,0,1,Hyderabad,Kolkata,1,tablet,0,1,1.33,0
T14844,M117,2026-08-29T06:49:52.792104,686.08,6,0,Mumbai,Bhubaneswar,1,tablet,0,2,0.46,0
T14845,M130,2026-08-17T16:25:30.792112,1555.3,16,0,Kolkata,Pune,1,mobile,0,1,1.04,0
T14846,M120,2026-09-01T17:46:56.792120,3210.94,17,0,Chennai,Bhubaneswar,1,tablet,0,1,1.07,0
T14847,M100,2026-07-24T03:07:38.792129,652.8,3,1,Ahmedabad,Pune,1,desktop,0,1,1.31,0
T14848,M139,2026-08-13T01:38:25.792137,1858.66,1,1,Kolkata,Hyderabad,1,tablet,0,1,1.24,0
T14849,M109,2026-08-31T19:23:47.792145,6702.11,19,0,Hyderabad,Mumbai,1,mobile,0,2,0.34,0
T14850,M130,2026-08-30T21:37:26.792152,3139.66,21,0,Hyderabad,Mumbai,1,tablet,0,2,2.09,0
T14851,M116,2026-08-18T20:32:44.792161,2110.25,20,0,Mumbai,Jaipur,1,tablet,0,1,0.7,0
T14852,M106,2026-07-31T01:30:50.792170,532.21,1,1,Hyderabad,Mumbai,1,desktop,0,5,1.06,1
T14853,M130,2026-07-29T03:36:53.792179,798.01,3,0,Bengaluru,Ahmedabad,1,mobile,0,2,0.53,0
T14854,M133,2026-09-04T16:21:25.792187,5859.67,16,0,Ahmedabad,Kolkata,1,desktop,1,5,1.95,0
T14855,M121,2026-07-30T09:10:25.792195,32912.9,9,0,Ahmedabad,Hyderabad,1,tablet,0,1,1.65,0
T14856,M100,2026-08-11T03:56:02.792202,261.22,3,1,Kolkata,Chennai,1,mobile,1,1,0.52,1
T14857,M138,2026-09-01T18:21:55.792212,447.99,18,0,Jaipur,Bhubaneswar,1,desktop,0,1,0.9,0
T14858,M121,2026-07-31T08:39:14.792220,16431.16,8,0,Bhubaneswar,Bhubaneswar,0,tablet,0,1,0.82,0
T14859,M114,2026-08-25T00:39:25.792228,697.57,0,1,Pune,Delhi,1,desktop,0,1,1.4,0
T14860,M110,2026-08-24T10:09:36.792235,13173.39,10,0,Mumbai,Delhi,1,desktop,0,1,0.66,0
T14861,M103,2026-08-24T22:45:31.792243,262.56,22,1,Delhi,Pune,1,tablet,0,8,0.53,1
T14862,M124,2026-08-27T08:26:30.792251,337.82,8,0,Mumbai,Chennai,1,desktop,0,3,0.68,0
T14863,M126,2026-07-26T15:31:58.792259,1295.79,15,0,Pune,Bhubaneswar,1,tablet,0,1,0.43,0
T14864,M114,2026-08-31T00:56:15.792267,559.85,0,1,Bengaluru,Bhubaneswar,1,tablet,1,5,1.12,1
T14865,M111,2026-08-18T13:43:56.792275,6421.15,13,0,Jaipur,Delhi,1,desktop,0,2,0.32,0
T14866,M112,2026-07-24T06:55:18.792283,2272.08,6,0,Delhi,Jaipur,1,mobile,0,1,1.51,0
T14867,M113,2026-08-11T18:28:10.792292,18061.72,18,0,Kolkata,Jaipur,1,mobile,1,1,0.9,0
T14868,M139,2026-08-22T12:37:59.792300,2862.96,12,0,Ahmedabad,Bengaluru,1,desktop,0,3,1.91,0
T14869,M129,2026-08-10T19:26:01.792308,247.02,19,0,Jaipur,Ahmedabad,1,tablet,0,1,0.49,0
T14870,M131,2026-08-06T14:58:52.792317,695.15,14,0,Jaipur,Hyderabad,1,tablet,0,1,1.39,0
T14871,M111,2026-08-20T07:51:39.792325,28363.05,7,0,Delhi,Kolkata,1,tablet,0,1,1.42,0
T14872,M119,2026-08-08T21:46:22.792333,7474.87,21,0,Ahmedabad,Ahmedabad,0,mobile,1,1,0.93,0
T14873,M133,2026-07-27T15:51:16.792341,5109.67,15,0,Jaipur,Ahmedabad,1,desktop,0,5,1.7,0
T14874,M106,2026-08-22T05:30:13.792348,124.26,5,1,Ahmedabad,Kolkata,1,desktop,0,2,0.25,0
T14875,M125,2026-09-02T00:04:03.792356,642.46,0,1,Jaipur,Pune,1,mobile,0,1,1.28,0
T14876,M104,2026-08-14T09:20:26.792364,26113.24,9,0,Jaipur,Chennai,1,desktop,0,1,1.31,0
T14877,M120,2026-07-23T08:04:41.792374,3704.96,8,0,Pune,Ahmedabad,1,desktop,0,1,1.23,0
T14878,M131,2026-08-12T04:27:37.792382,283.58,4,1,Delhi,Hyderabad,1,tablet,0,1,0.57,0
T14879,M102,2026-08-16T00:59:05.792390,1859.56,0,1,Hyderabad,Hyderabad,0,desktop,0,1,1.24,0
T14880,M108,2026-09-05T15:52:15.792398,1487.99,15,0,Jaipur,Jaipur,0,mobile,0,1,0.99,0
T14881,M123,2026-08-31T03:56:11.792405,9665.15,3,1,Delhi,Ahmedabad,1,desktop,0,2,1.21,0
T14882,M116,2026-07-27T18:48:04.792413,4629.24,18,0,Mumbai,Delhi,1,desktop,0,1,1.54,0
T14883,M105,2026-08-22T13:03:08.792423,28230.24,13,0,Bhubaneswar,Jaipur,1,tablet,0,1,1.41,0
T14884,M118,2026-08-19T04:18:34.792431,812.96,4,1,Bengaluru,Ahmedabad,1,desktop,1,1,1.63,1
T14885,M106,2026-09-05T09:18:07.792439,466.93,9,0,Jaipur,Pune,1,mobile,0,2,0.93,0
T14886,M106,2026-08-25T01:23:44.792447,348.36,1,1,Chennai,Mumbai,1,tablet,0,1,0.7,0
T14887,M134,2026-08-20T21:08:35.792457,3290.0,21,0,Bengaluru,Bhubaneswar,1,tablet,0,1,1.1,0
T14888,M138,2026-08-21T23:29:42.792465,515.43,23,1,Mumbai,Bengaluru,1,tablet,0,1,1.03,0
T14889,M108,2026-08-31T20:49:55.792473,969.25,20,1,Pune,Jaipur,1,desktop,0,4,0.65,1
T14890,M115,2026-08-18T16:45:19.792481,10032.28,16,0,Kolkata,Mumbai,1,mobile,0,1,1.25,0
T14891,M107,2026-09-02T21:16:37.792490,378.56,21,0,Jaipur,Jaipur,0,mobile,0,1,0.76,0
T14892,M112,2026-08-14T03:09:13.792498,767.3,3,0,Jaipur,Ahmedabad,1,tablet,0,1,0.51,0
T14893,M109,2026-07-25T11:21:16.792506,17616.93,11,0,Hyderabad,Mumbai,1,desktop,1,1,0.88,0
T14894,M127,2026-08-19T17:11:00.792513,18565.35,17,0,Bhubaneswar,Ahmedabad,1,desktop,0,4,0.93,0
T14895,M117,2026-07-26T08:18:03.792522,82.77,8,0,Delhi,Bhubaneswar,1,tablet,0,1,0.06,0
T14896,M108,2026-08-14T01:08:52.792531,1415.51,1,1,Bhubaneswar,Chennai,1,mobile,0,1,0.94,0
T14897,M115,2026-08-06T20:43:30.792541,3573.46,20,0,Kolkata,Hyderabad,1,tablet,1,1,0.45,0
T14898,M131,2026-08-23T07:07:21.792549,344.53,7,1,Delhi,Mumbai,1,tablet,0,1,0.69,0
T14899,M115,2026-08-09T10:35:50.792557,4339.23,10,0,Jaipur,Jaipur,0,desktop,1,1,0.54,0
T14900,M114,2026-08-04T17:41:11.792565,387.25,17,0,Bhubaneswar,Delhi,1,desktop,0,1,0.77,0
T14901,M135,2026-08-15T16:39:07.792573,3491.48,16,0,Mumbai,Bengaluru,1,tablet,0,1,1.16,0
T14902,M103,2026-08-30T07:37:34.792581,780.0,7,1,Chennai,Delhi,1,desktop,0,1,1.56,0
T14903,M102,2026-08-01T01:47:23.792589,662.61,1,1,Jaipur,Bhubaneswar,1,tablet,0,2,0.44,0
T14904,M116,2026-09-05T18:10:06.792597,887.98,18,0,Bhubaneswar,Delhi,1,desktop,0,1,0.3,0
T14905,M133,2026-08-06T14:19:02.792605,2437.74,14,0,Ahmedabad,Chennai,1,tablet,0,1,0.81,0
T14906,M111,2026-08-12T10:10:13.792613,27110.36,10,0,Kolkata,Pune,1,tablet,0,1,1.36,0
T14907,M111,2026-07-24T00:44:25.792623,36110.4,0,0,Jaipur,Mumbai,1,desktop,0,1,1.81,0
T14908,M131,2026-08-05T20:06:38.792631,839.35,20,0,Pune,Ahmedabad,1,desktop,0,1,1.68,0
T14909,M121,2026-08-08T16:24:23.792639,4419.37,16,0,Pune,Kolkata,1,tablet,0,1,0.22,0
T14910,M138,2026-08-27T09:03:08.792647,593.38,9,1,Jaipur,Delhi,1,mobile,0,2,1.19,0
T14911,M111,2026-08-06T05:37:57.792655,20311.97,5,0,Chennai,Ahmedabad,1,tablet,0,1,1.02,0
T14912,M107,2026-08-19T18:24:21.792663,429.48,18,0,Bengaluru,Chennai,1,tablet,0,1,0.86,0
T14913,M123,2026-08-31T06:08:31.792671,5007.33,6,1,Ahmedabad,Bengaluru,1,desktop,0,1,0.63,0
T14914,M115,2026-09-04T13:56:09.792678,15403.45,13,0,Pune,Ahmedabad,1,mobile,0,1,1.93,0
T14915,M106,2026-09-02T16:12:18.792686,372.01,16,0,Mumbai,Mumbai,0,tablet,0,1,0.74,0
T14916,M129,2026-08-06T21:56:26.792694,291.44,21,0,Chennai,Bengaluru,1,mobile,0,1,0.58,0
T14917,M136,2026-08-15T03:14:02.792704,853.92,3,1,Ahmedabad,Hyderabad,1,mobile,0,5,0.57,1
T14918,M111,2026-08-16T07:47:55.792712,24542.67,7,0,Pune,Pune,0,desktop,0,1,1.23,0
T14919,M124,2026-09-03T13:20:51.792720,341.55,13,0,Mumbai,Kolkata,1,desktop,1,1,0.68,0
T14920,M110,2026-08-23T22:14:31.792728,6755.04,22,1,Delhi,Hyderabad,1,mobile,0,1,0.34,0
T14921,M125,2026-08-23T02:42:20.792737,737.86,2,1,Hyderabad,Hyderabad,0,desktop,0,1,1.48,0
T14922,M116,2026-08-22T20:08:06.792745,1999.05,20,0,Mumbai,Chennai,1,mobile,0,1,0.67,0
T14923,M124,2026-08-02T06:48:26.792753,329.62,6,0,Ahmedabad,Mumbai,1,desktop,0,1,0.66,0
T14924,M104,2026-08-17T08:38:39.792761,26342.73,8,1,Jaipur,Ahmedabad,1,desktop,0,1,1.32,0
T14925,M110,2026-07-31T15:22:35.792769,24884.78,15,0,Delhi,Hyderabad,1,mobile,0,3,1.24,0
T14926,M139,2026-08-24T09:45:56.792776,625.49,9,1,Delhi,Delhi,0,tablet,0,1,0.42,0
T14927,M128,2026-08-25T20:01:21.792786,9779.4,20,0,Chennai,Hyderabad,1,desktop,0,1,0.49,0
T14928,M100,2026-09-03T00:50:33.792800,350.27,0,1,Delhi,Chennai,1,mobile,0,1,0.7,0
T14929,M116,2026-08-21T08:02:36.792808,2404.81,8,1,Chennai,Ahmedabad,1,desktop,0,1,0.8,0
T14930,M132,2026-08-12T06:42:09.792816,746.48,6,0,Jaipur,Ahmedabad,1,desktop,1,1,1.49,0
T14931,M103,2026-08-18T04:33:26.792824,638.53,4,1,Delhi,Bhubaneswar,1,desktop,0,1,1.28,0
T14932,M128,2026-09-01T15:14:26.792832,18000.64,15,0,Pune,Hyderabad,1,tablet,1,1,0.9,0
T14933,M120,2026-08-25T19:45:43.792840,2871.59,19,0,Chennai,Mumbai,1,mobile,1,3,0.96,0
T14934,M119,2026-09-05T23:10:40.792848,6424.55,23,1,Ahmedabad,Kolkata,1,tablet,0,1,0.8,0
T14935,M110,2026-08-12T04:11:46.792856,26564.37,4,1,Hyderabad,Mumbai,1,desktop,0,1,1.33,0
T14936,M133,2026-08-25T17:26:41.792863,2589.64,17,0,Delhi,Bengaluru,1,tablet,0,1,0.86,0
T14937,M137,2026-08-26T18:56:08.792874,1967.6,18,0,Bengaluru,Pune,1,tablet,1,1,0.66,0
T14938,M122,2026-08-07T11:45:31.792882,541.64,11,0,Kolkata,Bengaluru,1,tablet,0,1,1.08,0
T14939,M118,2026-08-20T23:16:22.792890,431.27,23,1,Kolkata,Hyderabad,1,mobile,0,1,0.86,0
T14940,M129,2026-08-04T10:34:07.792898,165.94,10,0,Delhi,Mumbai,1,desktop,0,1,0.33,0
T14941,M114,2026-09-01T07:18:14.792906,126.1,7,1,Hyderabad,Hyderabad,0,desktop,0,1,0.25,0
T14942,M124,2026-08-02T02:12:26.792913,505.24,2,0,Kolkata,Bengaluru,1,tablet,0,2,1.01,0
T14943,M110,2026-08-08T01:10:47.792922,27643.03,1,1,Pune,Delhi,1,desktop,1,1,1.38,1
T14944,M122,2026-09-02T11:19:17.792930,657.95,11,0,Kolkata,Jaipur,1,desktop,0,1,1.32,0
T14945,M119,2026-08-18T00:16:00.792937,5391.68,0,1,Kolkata,Mumbai,1,tablet,0,3,0.67,1
T14946,M115,2026-08-08T04:42:25.792947,7161.8,4,0,Chennai,Mumbai,1,desktop,1,3,0.9,1
T14947,M115,2026-07-25T04:45:46.792956,11510.31,4,0,Delhi,Delhi,0,mobile,0,1,1.44,0
T14948,M133,2026-09-05T07:13:11.792964,1922.78,7,0,Bengaluru,Hyderabad,1,desktop,0,1,0.64,0
T14949,M126,2026-08-19T07:03:13.792972,2171.82,7,1,Hyderabad,Hyderabad,0,desktop,0,1,0.72,0
T14950,M123,2026-08-20T15:16:36.792980,4320.43,15,0,Chennai,Hyderabad,1,tablet,0,1,0.54,0
T14951,M124,2026-08-20T03:22:21.792988,417.51,3,0,Mumbai,Pune,1,tablet,0,1,0.84,0
T14952,M112,2026-09-05T01:02:38.792996,841.04,1,0,Bengaluru,Kolkata,1,tablet,0,1,0.56,0
T14953,M119,2026-08-04T05:14:53.793004,7451.84,5,1,Pune,Mumbai,1,mobile,0,1,0.93,0
T14954,M125,2026-08-08T20:05:45.793011,547.76,20,1,Mumbai,Kolkata,1,desktop,0,1,1.1,0
T14955,M108,2026-07-30T22:38:47.793020,791.7,22,1,Chennai,Bengaluru,1,mobile,0,1,0.53,0
T14956,M104,2026-08-19T20:44:15.793027,21739.73,20,0,Bhubaneswar,Ahmedabad,1,mobile,0,2,1.09,0
T14957,M121,2026-08-20T17:13:17.793037,21350.15,17,0,Delhi,Chennai,1,tablet,0,1,1.07,0
T14958,M135,2026-08-11T07:22:55.793045,4711.02,7,0,Jaipur,Kolkata,1,tablet,1,3,1.57,0
T14959,M100,2026-08-26T17:44:06.793054,732.35,17,0,Chennai,Pune,1,desktop,0,1,1.46,0
T14960,M110,2026-08-05T22:27:47.793062,20289.04,22,1,Mumbai,Mumbai,0,mobile,0,1,1.01,0
T14961,M138,2026-07-31T07:22:42.793070,613.24,7,1,Bengaluru,Chennai,1,tablet,0,1,1.23,0
T14962,M131,2026-08-19T12:36:22.793078,882.13,12,0,Bengaluru,Bhubaneswar,1,desktop,0,5,1.76,0
T14963,M126,2026-07-31T21:56:05.793087,4576.81,21,1,Jaipur,Chennai,1,desktop,0,2,1.53,0
T14964,M134,2026-08-28T13:49:41.793095,5328.9,13,0,Ahmedabad,Bhubaneswar,1,desktop,0,1,1.78,0
T14965,M135,2026-08-01T04:15:22.793103,17979.88,4,0,Bhubaneswar,Mumbai,1,desktop,1,1,5.99,1
T14966,M108,2026-08-15T13:02:45.793111,2747.85,13,0,Pune,Kolkata,1,desktop,0,2,1.83,0
T14967,M112,2026-08-12T19:59:45.793120,1080.76,19,0,Bengaluru,Chennai,1,desktop,0,2,0.72,0
T14968,M128,2026-09-02T23:32:56.793129,10375.95,23,1,Chennai,Hyderabad,1,tablet,0,1,0.52,0
T14969,M110,2026-07-31T00:55:02.793137,22803.71,0,1,Bengaluru,Jaipur,1,mobile,0,1,1.14,0
T14970,M132,2026-08-07T18:57:18.793144,553.15,18,0,Mumbai,Kolkata,1,mobile,0,1,1.11,0
T14971,M118,2026-09-05T14:56:40.793153,606.97,14,0,Mumbai,Delhi,1,desktop,0,1,1.21,0
T14972,M110,2026-07-31T23:57:07.793162,16086.01,23,1,Kolkata,Ahmedabad,1,tablet,0,1,0.8,0
T14973,M114,2026-08-19T22:03:07.793170,437.68,22,1,Pune,Mumbai,1,desktop,0,1,0.88,1
T14974,M112,2026-08-01T12:52:26.793178,1084.85,12,0,Hyderabad,Pune,1,tablet,0,2,0.72,0
T14975,M114,2026-08-02T01:13:55.793186,326.77,1,1,Ahmedabad,Jaipur,1,tablet,0,4,0.65,1
T14976,M139,2026-07-24T01:00:09.793194,953.04,1,1,Chennai,Pune,1,tablet,0,1,0.64,0
T14977,M111,2026-08-08T18:10:40.793203,31436.64,18,0,Ahmedabad,Bengaluru,1,mobile,0,1,1.57,0
T14978,M100,2026-08-15T09:26:00.793211,709.12,9,0,Jaipur,Kolkata,1,tablet,0,2,1.42,0
T14979,M129,2026-08-05T19:59:56.793219,505.89,19,0,Pune,Bengaluru,1,tablet,0,1,1.01,0
T14980,M123,2026-08-23T08:49:09.793227,5773.62,8,1,Kolkata,Bhubaneswar,1,mobile,0,1,0.72,0
T14981,M100,2026-08-28T05:16:44.793235,629.32,5,1,Bengaluru,Pune,1,tablet,0,1,1.26,0
T14982,M107,2026-08-28T04:56:51.793243,291.89,4,1,Pune,Kolkata,1,mobile,1,1,0.58,0
T14983,M126,2026-08-13T15:04:31.793251,796.61,15,0,Jaipur,Mumbai,1,tablet,0,4,0.27,0
T14984,M120,2026-08-19T14:03:43.793259,1871.84,14,0,Kolkata,Chennai,1,mobile,0,2,0.62,0
T14985,M112,2026-08-26T17:00:29.793267,1897.52,17,0,Kolkata,Pune,1,desktop,0,3,1.27,0
T14986,M126,2026-08-22T18:22:20.793275,6273.06,18,0,Mumbai,Hyderabad,1,desktop,0,1,2.09,0
T14987,M117,2026-08-01T05:14:27.793285,2234.62,5,0,Mumbai,Bhubaneswar,1,mobile,0,1,1.49,0
T14988,M115,2026-08-23T13:44:25.793292,11759.17,13,0,Pune,Hyderabad,1,tablet,0,4,1.47,0
T14989,M110,2026-08-09T15:15:03.793301,14064.89,15,0,Kolkata,Chennai,1,tablet,0,1,0.7,0
T14990,M127,2026-08-13T06:28:35.793308,13049.02,6,0,Bengaluru,Jaipur,1,desktop,1,1,0.65,0
T14991,M101,2026-08-14T07:58:30.793317,1554.91,7,1,Mumbai,Delhi,1,tablet,0,1,0.52,1
T14992,M118,2026-08-17T09:58:04.793324,525.82,9,0,Chennai,Bengaluru,1,mobile,0,1,1.05,0
T14993,M137,2026-08-23T16:29:50.793333,10220.03,16,0,Bhubaneswar,Delhi,1,mobile,0,1,3.41,0
T14994,M110,2026-08-25T21:45:54.793341,21091.19,21,0,Chennai,Bhubaneswar,1,mobile,0,8,1.05,0
T14995,M101,2026-08-26T14:26:12.793349,3431.87,14,0,Chennai,Mumbai,1,desktop,0,1,1.14,0
T14996,M117,2026-08-25T05:57:01.793357,1732.14,5,0,Pune,Mumbai,1,mobile,0,1,1.15,0
T14997,M135,2026-08-07T08:32:46.793366,19569.52,8,0,Kolkata,Ahmedabad,1,desktop,0,1,6.52,0
T14998,M114,2026-08-08T18:24:36.793375,4102.42,18,0,Chennai,Bengaluru,1,desktop,0,1,8.2,0
T14999,M114,2026-08-18T04:48:33.793384,430.95,4,1,Delhi,Pune,1,mobile,1,1,0.86,1
T15000,M130,2026-09-02T01:32:32.793392,1836.96,1,0,Hyderabad,Chennai,1,mobile,0,1,1.22,0
T15001,M120,2026-07-23T11:56:14.793400,3465.55,11,0,Ahmedabad,Bengaluru,1,desktop,0,1,1.16,0
T15002,M131,2026-08-01T16:53:47.793408,421.37,16,0,Ahmedabad,Bengaluru,1,desktop,0,2,0.84,0
T15003,M120,2026-08-31T11:48:39.793416,3002.19,11,0,Bengaluru,Chennai,1,mobile,0,1,1.0,0
T15004,M139,2026-08-12T19:03:17.793424,1355.92,19,1,Hyderabad,Hyderabad,0,desktop,0,1,0.9,0
T15005,M137,2026-08-27T16:35:00.793432,2440.97,16,0,Bhubaneswar,Hyderabad,1,mobile,0,2,0.81,0
T15006,M117,2026-08-29T11:56:09.793440,2521.57,11,0,Jaipur,Delhi,1,mobile,1,2,1.68,0
T15007,M107,2026-08-30T09:46:21.793450,632.16,9,0,Bengaluru,Jaipur,1,tablet,1,1,1.26,0
T15008,M121,2026-08-26T10:59:04.793458,5449.45,10,0,Pune,Chennai,1,tablet,0,1,0.27,0
T15009,M109,2026-08-11T15:51:46.793466,10616.87,15,0,Bengaluru,Ahmedabad,1,mobile,0,1,0.53,0
T15010,M125,2026-09-01T18:17:32.793475,350.78,18,0,Delhi,Mumbai,1,desktop,0,1,0.7,0
T15011,M108,2026-08-25T22:00:22.793483,1685.94,22,1,Bengaluru,Chennai,1,mobile,0,1,1.12,0
T15012,M139,2026-08-17T01:44:47.793491,1560.97,1,1,Delhi,Mumbai,1,desktop,0,1,1.04,0
T15013,M103,2026-08-16T10:12:24.793499,696.29,10,0,Hyderabad,Pune,1,mobile,1,2,1.39,0
T15014,M106,2026-08-09T05:56:48.793507,379.72,5,1,Hyderabad,Kolkata,1,desktop,0,1,0.76,0
T15015,M101,2026-07-26T23:44:21.793515,3212.59,23,1,Bengaluru,Bhubaneswar,1,desktop,0,2,1.07,0
T15016,M125,2026-07-25T19:18:42.793523,689.18,19,1,Bhubaneswar,Kolkata,1,mobile,1,5,1.38,1
T15017,M117,2026-07-23T01:43:01.793532,977.78,1,0,Bhubaneswar,Mumbai,1,tablet,0,1,0.65,0
T15018,M130,2026-08-10T23:26:29.793540,1836.12,23,0,Jaipur,Kolkata,1,mobile,0,3,1.22,0
T15019,M138,2026-08-23T10:58:26.793548,416.63,10,0,Mumbai,Kolkata,1,desktop,0,2,0.83,0
T15020,M100,2026-08-30T10:35:56.793556,460.35,10,0,Mumbai,Mumbai,0,desktop,0,2,0.92,0
T15021,M135,2026-08-02T13:55:12.793564,16428.18,13,0,Bengaluru,Pune,1,mobile,0,1,5.48,0
T15022,M102,2026-08-09T01:18:33.793574,3034.81,1,1,Chennai,Chennai,0,mobile,0,1,2.02,0
T15023,M108,2026-08-04T16:10:38.793583,1340.69,16,0,Delhi,Kolkata,1,mobile,0,1,0.89,0
T15024,M137,2026-08-21T14:31:31.793594,4267.71,14,0,Delhi,Jaipur,1,mobile,1,2,1.42,0
T15025,M134,2026-08-02T05:02:37.793602,2747.21,5,1,Jaipur,Chennai,1,tablet,0,1,0.92,1
T15026,M128,2026-08-13T11:17:19.793611,17247.13,11,0,Delhi,Ahmedabad,1,desktop,0,1,0.86,0
T15027,M102,2026-08-05T12:56:52.793620,2617.26,12,0,Ahmedabad,Pune,1,tablet,0,3,1.74,0
T15028,M128,2026-08-09T04:43:27.793628,12728.13,4,1,Bengaluru,Bhubaneswar,1,desktop,0,1,0.64,0
T15029,M125,2026-07-24T17:29:05.793637,266.77,17,0,Bhubaneswar,Mumbai,1,mobile,0,1,0.53,0
T15030,M123,2026-09-03T19:58:28.793644,1759.94,19,1,Pune,Delhi,1,desktop,0,1,0.22,1
T15031,M131,2026-08-05T19:12:49.793653,800.03,19,0,Bengaluru,Ahmedabad,1,mobile,0,1,1.6,0
T15032,M102,2026-08-29T00:14:18.793660,1563.36,0,1,Delhi,Mumbai,1,mobile,0,1,1.04,0
T15033,M100,2026-08-16T09:34:43.793668,459.47,9,0,Hyderabad,Chennai,1,mobile,0,2,0.92,0
T15034,M139,2026-07-24T04:26:48.793676,1008.88,4,1,Jaipur,Pune,1,mobile,0,3,0.67,0
T15035,M131,2026-09-03T17:07:56.793685,414.24,17,0,Chennai,Chennai,0,tablet,0,1,0.83,0
T15036,M125,2026-08-26T19:46:25.793692,949.9,19,1,Bengaluru,Ahmedabad,1,tablet,0,2,1.9,0
T15037,M101,2026-08-08T12:29:05.793702,4373.1,12,0,Mumbai,Bengaluru,1,tablet,0,1,1.46,0
T15038,M119,2026-09-02T07:46:57.793710,8840.76,7,1,Bengaluru,Delhi,1,tablet,0,1,1.11,0
T15039,M125,2026-09-04T20:08:03.793718,319.98,20,1,Bhubaneswar,Bhubaneswar,0,mobile,0,2,0.64,0
T15040,M117,2026-08-09T02:13:57.793726,1800.74,2,0,Mumbai,Bengaluru,1,mobile,0,1,1.2,0
T15041,M119,2026-08-06T17:35:26.793734,12065.47,17,0,Hyderabad,Ahmedabad,1,mobile,0,1,1.51,0
T15042,M103,2026-08-16T20:25:42.793742,412.97,20,1,Ahmedabad,Bhubaneswar,1,desktop,0,1,0.83,0
T15043,M113,2026-08-23T17:40:38.793750,26400.02,17,0,Bhubaneswar,Mumbai,1,mobile,1,1,1.32,0
T15044,M131,2026-08-18T01:42:22.793758,668.73,1,1,Chennai,Kolkata,1,tablet,0,4,1.34,0
T15045,M110,2026-07-28T09:32:44.793766,17171.23,9,0,Kolkata,Ahmedabad,1,desktop,0,2,0.86,0
T15046,M126,2026-07-25T03:19:31.793774,3992.88,3,1,Pune,Jaipur,1,tablet,0,1,1.33,0
T15047,M108,2026-08-27T16:11:32.793783,1809.07,16,0,Kolkata,Pune,1,tablet,0,1,1.21,0
T15048,M121,2026-08-04T03:42:13.793791,14751.65,3,0,Chennai,Chennai,0,tablet,0,1,0.74,0
T15049,M135,2026-08-11T09:08:12.793799,444.07,9,0,Hyderabad,Chennai,1,desktop,1,5,0.15,0
T15050,M101,2026-08-17T09:20:35.793807,3675.79,9,0,Kolkata,Mumbai,1,mobile,0,1,1.23,0
